timestamp,cpu_usage,ram_usage,disk_usage,bytes_sent,bytes_received,packets_sent,packets_received,active_connections,response_time_ms,time_diff_seconds,bytes_sent_diff,bytes_received_diff,packets_sent_diff,packets_received_diff,bytes_sent_per_second,bytes_received_per_second,packets_sent_per_second,packets_received_per_second,network_bytes_per_second,network_packets_per_second,high_cpu,high_ram,high_response_time,anomaly_prediction,anomaly_score,status
2026-08-19 12:23:23,17.8,88.3,72.8,13697607,81586668,46328,82027,785,445.21,7.0,92949.0,78290.0,221.0,231.0,13278.42857142857,11184.285714285714,31.571428571428573,33.0,24462.714285714283,64.57142857142857,0,0,0,1,0.18290317996264527,NORMAL
2026-08-19 12:23:29,23.3,88.3,72.8,13714839,81619482,46468,82184,779,436.99,6.0,17232.0,32814.0,140.0,157.0,2872.0,5469.0,23.33333333333333,26.166666666666668,8341.0,49.5,0,0,0,1,0.19008386600397337,NORMAL
2026-08-19 12:23:36,13.5,87.4,72.8,13723786,81649528,46529,82269,777,442.66,7.0,8947.0,30046.0,61.0,85.0,1278.142857142857,4292.285714285715,8.714285714285714,12.142857142857142,5570.428571428572,20.85714285714285,0,0,0,1,0.2029938307042936,NORMAL
2026-08-19 12:23:42,18.9,87.4,72.8,13751463,81701154,46714,82483,754,457.2,6.0,27677.0,51626.0,185.0,214.0,4612.833333333333,8604.333333333334,30.83333333333333,35.666666666666664,13217.166666666668,66.5,0,0,0,1,0.1935556642073143,NORMAL
2026-08-19 12:23:49,17.4,87.5,72.8,13769181,81735077,46784,82608,747,479.03,7.0,17718.0,33923.0,70.0,125.0,2531.1428571428573,4846.142857142857,10.0,17.857142857142858,7377.285714285714,27.857142857142858,0,0,0,1,0.20746799557654,NORMAL
2026-08-19 12:23:55,14.9,87.2,72.8,13775302,81749227,46812,82650,731,455.37,6.0,6121.0,14150.0,28.0,42.0,1020.1666666666666,2358.333333333333,4.666666666666667,7.0,3378.5,11.666666666666668,0,0,0,1,0.2086032198029269,NORMAL
2026-08-19 12:24:02,12.8,87.1,72.8,13791238,81767888,46852,82701,725,471.33,7.0,15936.0,18661.0,40.0,51.0,2276.5714285714284,2665.8571428571427,5.714285714285714,7.285714285714286,4942.428571428571,13.0,0,0,0,1,0.2028290228346717,NORMAL
2026-08-19 12:24:08,14.7,87.0,72.8,13799287,81782078,46905,82758,728,456.09,6.0,8049.0,14190.0,53.0,57.0,1341.5,2365.0,8.833333333333334,9.5,3706.5,18.333333333333336,0,0,0,1,0.20756519082974412,NORMAL
2026-08-19 12:24:15,19.7,87.1,72.8,13807349,81818176,46965,82829,726,443.55,7.0,8062.0,36098.0,60.0,71.0,1151.7142857142858,5156.857142857143,8.571428571428571,10.142857142857142,6308.571428571429,18.714285714285715,0,0,0,1,0.21322732436792047,NORMAL
2026-08-19 12:24:21,16.5,87.1,72.8,13816444,81846864,47008,82892,724,442.18,6.0,9095.0,28688.0,43.0,63.0,1515.8333333333333,4781.333333333333,7.166666666666667,10.5,6297.166666666666,17.666666666666668,0,0,0,1,0.2168339981847225,NORMAL
2026-08-19 12:24:28,17.2,87.4,72.8,13828845,81880501,47062,82961,711,449.1,7.0,12401.0,33637.0,54.0,69.0,1771.571428571429,4805.285714285715,7.714285714285714,9.857142857142858,6576.857142857143,17.571428571428573,0,0,0,1,0.2173246366985377,NORMAL
2026-08-19 12:24:34,17.6,87.3,72.8,13842030,81915149,47108,83028,647,457.86,6.0,13185.0,34648.0,46.0,67.0,2197.5,5774.666666666667,7.666666666666667,11.166666666666666,7972.166666666667,18.83333333333333,0,0,0,1,0.2179416614385819,NORMAL
2026-08-19 12:24:41,15.9,87.3,72.8,13847995,81946999,47133,83069,342,446.77,7.0,5965.0,31850.0,25.0,41.0,852.1428571428571,4550.0,3.571428571428572,5.857142857142857,5402.142857142857,9.428571428571429,0,0,0,1,0.2457620412787066,NORMAL
2026-08-19 12:24:47,27.0,88.6,72.8,13919850,82069312,47390,83380,254,472.48,6.0,71855.0,122313.0,257.0,311.0,11975.833333333334,20385.5,42.833333333333336,51.833333333333336,32361.333333333336,94.66666666666669,0,0,0,1,0.2002072077698165,NORMAL
2026-08-19 12:24:54,29.3,91.4,72.8,14199274,83134442,48407,84888,300,438.03,7.0,279424.0,1065130.0,1017.0,1508.0,39917.71428571428,152161.42857142858,145.28571428571428,215.42857142857144,192079.14285714287,360.71428571428567,0,1,0,1,0.09509867114471476,NORMAL
2026-08-19 12:25:00,21.9,89.8,72.8,14223663,83165548,48470,84970,297,438.14,6.0,24389.0,31106.0,63.0,82.0,4064.8333333333335,5184.333333333333,10.5,13.666666666666666,9249.166666666666,24.166666666666664,0,0,0,1,0.23163642512534482,NORMAL
2026-08-19 12:25:07,39.8,97.8,72.8,14610045,86593483,49613,88370,345,447.32,7.0,386382.0,3427935.0,1143.0,3400.0,55197.42857142857,489705.0,163.28571428571428,485.7142857142857,544902.4285714285,649.0,0,1,0,-1,-0.0007416859582493052,ANOMALY
2026-08-19 12:25:13,32.2,90.8,72.8,14666407,86650663,49786,88557,351,487.0,6.0,56362.0,57180.0,173.0,187.0,9393.666666666666,9530.0,28.83333333333333,31.166666666666668,18923.666666666664,60.0,0,1,0,1,0.17577610274132577,NORMAL
2026-08-19 12:25:20,19.8,87.3,72.8,14699818,86681410,49878,88663,341,461.77,7.0,33411.0,30747.0,92.0,106.0,4773.0,4392.428571428572,13.142857142857142,15.142857142857142,9165.428571428572,28.285714285714285,0,0,0,1,0.24051467380791786,NORMAL
2026-08-19 12:25:26,18.5,87.4,72.8,14711084,86694050,49906,88695,325,487.27,6.0,11266.0,12640.0,28.0,32.0,1877.6666666666667,2106.6666666666665,4.666666666666667,5.333333333333333,3984.333333333333,10.0,0,0,0,1,0.24099628040846666,NORMAL
2026-08-19 12:25:33,16.4,87.4,72.8,14716862,86709927,49924,88722,321,446.73,7.0,5778.0,15877.0,18.0,27.0,825.4285714285714,2268.1428571428573,2.571428571428572,3.857142857142857,3093.571428571429,6.428571428571429,0,0,0,1,0.24550060992565997,NORMAL
2026-08-19 12:25:39,15.4,87.3,72.8,14724699,86742210,49964,88777,298,465.43,6.0,7837.0,32283.0,40.0,55.0,1306.1666666666667,5380.5,6.666666666666667,9.166666666666666,6686.666666666667,15.833333333333332,0,0,0,1,0.25123318975648795,NORMAL
2026-08-19 12:25:46,19.1,87.3,72.8,14731930,86779141,50009,88857,278,466.49,7.0,7231.0,36931.0,45.0,80.0,1033.0,5275.857142857143,6.428571428571429,11.428571428571429,6308.857142857143,17.857142857142858,0,0,0,1,0.25236327848213685,NORMAL
2026-08-19 12:25:52,20.2,87.5,72.8,14738336,86797199,50043,88901,272,462.81,6.0,6406.0,18058.0,34.0,44.0,1067.6666666666667,3009.6666666666665,5.666666666666667,7.333333333333333,4077.333333333333,13.0,0,0,0,1,0.2517800639090315,NORMAL
2026-08-19 12:25:59,34.7,87.3,72.8,14874450,86913411,50442,89306,305,463.4,7.0,136114.0,116212.0,399.0,405.0,19444.85714285714,16601.714285714286,57.0,57.85714285714285,36046.57142857143,114.85714285714286,0,0,0,1,0.17077967785557546,NORMAL
2026-08-19 12:26:05,20.0,87.7,72.8,14918279,86949355,50563,89444,305,471.02,6.0,43829.0,35944.0,121.0,138.0,7304.833333333333,5990.666666666667,20.166666666666668,23.0,13295.5,43.16666666666667,0,0,0,1,0.23646722410168514,NORMAL
2026-08-19 12:26:12,21.3,87.5,72.8,14923768,86974603,50582,89479,304,449.72,7.0,5489.0,25248.0,19.0,35.0,784.1428571428571,3606.857142857143,2.7142857142857144,5.0,4391.0,7.714285714285714,0,0,0,1,0.2501343086105418,NORMAL
2026-08-19 12:26:18,30.9,87.8,72.8,14943981,87006367,50667,89564,311,449.31,6.0,20213.0,31764.0,85.0,85.0,3368.833333333333,5294.0,14.166666666666666,14.166666666666666,8662.833333333334,28.33333333333333,0,0,0,1,0.220516819321793,NORMAL
2026-08-19 12:26:25,20.9,87.8,72.8,14953303,87038996,50701,89609,309,487.83,7.0,9322.0,32629.0,34.0,45.0,1331.7142857142858,4661.285714285715,4.857142857142857,6.428571428571429,5993.0,11.285714285714285,0,0,0,1,0.24704367558364115,NORMAL
2026-08-19 12:26:32,20.6,84.0,72.8,14960114,87060106,50742,89659,300,629.63,7.0,6811.0,21110.0,41.0,50.0,973.0,3015.714285714286,5.857142857142857,7.142857142857143,3988.714285714286,13.0,0,0,0,1,0.20829300991454197,NORMAL
2026-08-19 12:26:38,18.7,83.7,72.8,14966348,87071554,50774,89701,296,457.41,6.0,6234.0,11448.0,32.0,42.0,1039.0,1908.0,5.333333333333333,7.0,2947.0,12.333333333333332,0,0,0,1,0.2471025410223791,NORMAL
2026-08-19 12:26:45,23.5,83.8,72.8,14978641,87114614,50839,89808,296,453.12,7.0,12293.0,43060.0,65.0,107.0,1756.142857142857,6151.428571428572,9.285714285714286,15.285714285714286,7907.571428571428,24.571428571428573,0,0,0,1,0.23534845517445407,NORMAL
2026-08-19 12:26:51,29.7,83.7,72.8,14990659,87141597,50871,89857,220,446.5,6.0,12018.0,26983.0,32.0,49.0,2003.0,4497.166666666667,5.333333333333333,8.166666666666666,6500.166666666667,13.5,0,0,0,1,0.23622981291014272,NORMAL
2026-08-19 12:26:58,20.1,83.3,72.8,15001906,87176279,50906,89913,220,446.05,7.0,11247.0,34682.0,35.0,56.0,1606.7142857142858,4954.571428571428,5.0,8.0,6561.285714285714,13.0,0,0,0,1,0.2555348518318041,NORMAL
2026-08-19 12:27:04,22.3,82.9,72.8,15048325,87307751,51058,90088,210,454.21,6.0,46419.0,131472.0,152.0,175.0,7736.5,21912.0,25.33333333333333,29.166666666666668,29648.5,54.5,0,0,0,1,0.22192303690073167,NORMAL
2026-08-19 12:27:11,20.2,84.7,72.8,15116571,87431056,51316,90358,223,493.69,7.0,68246.0,123305.0,258.0,270.0,9749.42857142857,17615.0,36.85714285714285,38.57142857142857,27364.42857142857,75.42857142857142,0,0,0,1,0.21488008818202436,NORMAL
2026-08-19 12:27:17,23.0,84.0,72.8,15128140,87444085,51359,90406,222,529.85,6.0,11569.0,13029.0,43.0,48.0,1928.1666666666667,2171.5,7.166666666666667,8.0,4099.666666666667,15.166666666666668,0,0,0,1,0.23173580279650585,NORMAL
2026-08-19 12:27:24,27.7,84.0,72.8,15149027,87461738,51414,90474,220,454.27,7.0,20887.0,17653.0,55.0,68.0,2983.8571428571427,2521.8571428571427,7.857142857142857,9.714285714285714,5505.714285714285,17.57142857142857,0,0,0,1,0.24236433415494457,NORMAL
2026-08-19 12:27:30,27.9,84.6,72.8,15154957,87477906,51439,90516,220,470.36,6.0,5930.0,16168.0,25.0,42.0,988.3333333333334,2694.6666666666665,4.166666666666667,7.0,3683.0,11.166666666666668,0,0,0,1,0.24030131299733465,NORMAL
2026-08-19 12:27:37,19.8,85.4,72.8,15178804,87494084,51481,90568,220,437.3,7.0,23847.0,16178.0,42.0,52.0,3406.714285714286,2311.1428571428573,6.0,7.428571428571429,5717.857142857143,13.428571428571429,0,0,0,1,0.255501614352926,NORMAL
2026-08-19 12:27:43,18.9,84.6,72.8,15184293,87512265,51500,90611,206,468.77,6.0,5489.0,18181.0,19.0,43.0,914.8333333333334,3030.1666666666665,3.1666666666666665,7.166666666666667,3945.0,10.333333333333334,0,0,0,1,0.2610347095654367,NORMAL
2026-08-19 12:27:50,17.1,84.5,72.8,15190501,87536614,51531,90680,202,469.04,7.0,6208.0,24349.0,31.0,69.0,886.8571428571429,3478.428571428572,4.428571428571429,9.857142857142858,4365.285714285715,14.285714285714286,0,0,0,1,0.25882748978284226,NORMAL
2026-08-19 12:27:56,14.9,84.5,72.8,15196136,87556311,51551,90714,202,462.62,6.0,5635.0,19697.0,20.0,34.0,939.1666666666666,3282.833333333333,3.333333333333333,5.666666666666667,4222.0,9.0,0,0,0,1,0.2599298743358889,NORMAL
2026-08-19 12:28:03,19.3,84.6,72.8,15208260,87582944,51592,90770,170,476.88,7.0,12124.0,26633.0,41.0,56.0,1732.0,3804.714285714286,5.857142857142857,8.0,5536.714285714286,13.857142857142858,0,0,0,1,0.2609195982001626,NORMAL
2026-08-19 12:28:09,18.0,84.7,72.8,15213710,87603570,51611,90803,169,473.55,6.0,5450.0,20626.0,19.0,33.0,908.3333333333334,3437.6666666666665,3.1666666666666665,5.5,4346.0,8.666666666666666,0,0,0,1,0.263093099863395,NORMAL
2026-08-19 12:28:16,21.1,84.8,72.8,15239253,87632508,51703,90897,171,454.78,7.0,25543.0,28938.0,92.0,94.0,3649.0,4134.0,13.142857142857142,13.428571428571429,7783.0,26.57142857142857,0,0,0,1,0.2567569044844688,NORMAL
2026-08-19 12:28:22,15.2,84.6,72.8,15247583,87651037,51731,90936,171,445.76,6.0,8330.0,18529.0,28.0,39.0,1388.3333333333333,3088.1666666666665,4.666666666666667,6.5,4476.5,11.166666666666668,0,0,0,1,0.26168477099133913,NORMAL
2026-08-19 12:28:28,28.4,85.3,72.8,15262251,87673036,51798,91010,178,435.02,6.0,14668.0,21999.0,67.0,74.0,2444.6666666666665,3666.5,11.166666666666666,12.333333333333334,6111.166666666666,23.5,0,0,0,1,0.24129504675536023,NORMAL
2026-08-19 12:28:35,16.3,84.8,72.8,15268072,87698944,51822,91048,177,447.03,7.0,5821.0,25908.0,24.0,38.0,831.5714285714286,3701.142857142857,3.4285714285714284,5.428571428571429,4532.714285714286,8.857142857142858,0,0,0,1,0.26399168877856594,NORMAL
2026-08-19 12:28:41,16.6,85.1,72.8,15273879,87728169,51844,91082,171,455.99,6.0,5807.0,29225.0,22.0,34.0,967.8333333333334,4870.833333333333,3.6666666666666665,5.666666666666667,5838.666666666666,9.333333333333334,0,0,0,1,0.26237421342814654,NORMAL
2026-08-19 12:28:48,17.7,85.2,72.8,15279988,87768968,51875,91156,168,449.98,7.0,6109.0,40799.0,31.0,74.0,872.7142857142857,5828.428571428572,4.428571428571429,10.571428571428571,6701.142857142857,15.0,0,0,0,1,0.26067794276733736,NORMAL
2026-08-19 12:28:54,16.2,85.1,72.8,15285576,87801836,51896,91197,167,470.52,6.0,5588.0,32868.0,21.0,41.0,931.3333333333334,5478.0,3.5,6.833333333333333,6409.333333333333,10.333333333333332,0,0,0,1,0.26126466943826476,NORMAL
2026-08-19 12:29:01,20.2,85.3,72.8,15295187,87816738,51926,91233,156,453.56,7.0,9611.0,14902.0,30.0,36.0,1373.0,2128.8571428571427,4.285714285714286,5.142857142857143,3501.8571428571427,9.428571428571429,0,0,0,1,0.2611693258208315,NORMAL
2026-08-19 12:29:07,14.8,85.7,72.8,15300537,87828377,51943,91263,156,463.0,6.0,5350.0,11639.0,17.0,30.0,891.6666666666666,1939.8333333333333,2.833333333333333,5.0,2831.5,7.833333333333334,0,0,0,1,0.2623847876277872,NORMAL
2026-08-19 12:29:14,31.4,87.7,72.8,15346893,87925673,52054,91404,140,442.01,7.0,46356.0,97296.0,111.0,141.0,6622.285714285715,13899.42857142857,15.857142857142858,20.142857142857142,20521.714285714286,36.0,0,0,0,1,0.2170154024014771,NORMAL
2026-08-19 12:29:20,24.3,89.1,72.8,15356083,87955613,52101,91463,135,470.52,6.0,9190.0,29940.0,47.0,59.0,1531.6666666666667,4990.0,7.833333333333333,9.833333333333334,6521.666666666667,17.666666666666668,0,0,0,1,0.24273738699591907,NORMAL
2026-08-19 12:29:27,29.5,88.9,72.8,15361916,87967625,52125,91495,134,479.33,7.0,5833.0,12012.0,24.0,32.0,833.2857142857143,1716.0,3.4285714285714284,4.571428571428571,2549.285714285714,8.0,0,0,0,1,0.23056778987152288,NORMAL
2026-08-19 12:29:33,23.7,87.6,72.8,15373308,87993730,52199,91576,138,459.35,6.0,11392.0,26105.0,74.0,81.0,1898.6666666666667,4350.833333333333,12.333333333333334,13.5,6249.5,25.833333333333336,0,0,0,1,0.24370276586528333,NORMAL
2026-08-19 12:29:40,18.3,87.9,72.8,15380963,88012223,52230,91613,139,439.39,7.0,7655.0,18493.0,31.0,37.0,1093.571428571429,2641.8571428571427,4.428571428571429,5.285714285714286,3735.428571428572,9.714285714285715,0,0,0,1,0.2551677816534174,NORMAL
2026-08-19 12:29:46,16.3,84.8,72.8,15405969,88059954,52313,91707,138,480.87,6.0,25006.0,47731.0,83.0,94.0,4167.666666666667,7955.166666666667,13.833333333333334,15.666666666666666,12122.833333333334,29.5,0,0,0,1,0.24827016468529362,NORMAL
2026-08-19 12:29:53,34.1,86.7,72.8,15445256,88152540,52383,91808,140,468.37,7.0,39287.0,92586.0,70.0,101.0,5612.428571428572,13226.57142857143,10.0,14.428571428571429,18839.0,24.42857142857143,0,0,0,1,0.21747034528333775,NORMAL
2026-08-19 12:29:59,40.8,90.4,72.8,15450895,88164268,52403,91837,139,443.75,6.0,5639.0,11728.0,20.0,29.0,939.8333333333334,1954.6666666666667,3.333333333333333,4.833333333333333,2894.5,8.166666666666666,0,1,0,1,0.1921730584216585,NORMAL
2026-08-19 12:30:06,33.9,89.3,72.8,15523944,88278452,52675,92130,163,472.19,7.0,73049.0,114184.0,272.0,293.0,10435.57142857143,16312.0,38.85714285714285,41.85714285714285,26747.571428571428,80.71428571428571,0,0,0,1,0.18740747834803861,NORMAL
2026-08-19 12:30:12,18.6,87.4,72.8,15542304,88311525,52743,92208,169,470.76,6.0,18360.0,33073.0,68.0,78.0,3060.0,5512.166666666667,11.333333333333334,13.0,8572.166666666668,24.333333333333336,0,0,0,1,0.25663460358080625,NORMAL
2026-08-19 12:30:19,18.0,86.1,72.8,15548200,88323232,52769,92241,163,485.97,7.0,5896.0,11707.0,26.0,33.0,842.2857142857143,1672.428571428571,3.7142857142857135,4.714285714285714,2514.714285714286,8.428571428571429,0,0,0,1,0.2603588861594212,NORMAL
2026-08-19 12:30:25,18.4,86.2,72.8,15553847,88342967,52790,92273,160,472.56,6.0,5647.0,19735.0,21.0,32.0,941.1666666666666,3289.1666666666665,3.5,5.333333333333333,4230.333333333333,8.833333333333332,0,0,0,1,0.2636683003160804,NORMAL
2026-08-19 12:30:32,18.3,86.5,72.8,15559736,88358792,52814,92303,160,466.93,7.0,5889.0,15825.0,24.0,30.0,841.2857142857143,2260.714285714286,3.4285714285714284,4.285714285714286,3102.0,7.7142857142857135,0,0,0,1,0.26135080484933365,NORMAL
2026-08-19 12:30:38,23.3,84.4,72.8,15566907,88378171,52853,92350,152,465.05,6.0,7171.0,19379.0,39.0,47.0,1195.1666666666667,3229.833333333333,6.5,7.833333333333333,4425.0,14.333333333333332,0,0,0,1,0.2577276682018787,NORMAL
2026-08-19 12:30:45,15.9,83.4,72.8,15575303,88406480,52895,92431,150,459.13,7.0,8396.0,28309.0,42.0,81.0,1199.428571428571,4044.142857142857,6.0,11.571428571428571,5243.571428571428,17.57142857142857,0,0,0,1,0.2600283458180427,NORMAL
2026-08-19 12:30:51,24.3,83.3,72.8,15580960,88419654,52915,92456,150,463.86,6.0,5657.0,13174.0,20.0,25.0,942.8333333333334,2195.6666666666665,3.333333333333333,4.166666666666667,3138.5,7.5,0,0,0,1,0.2538716688740652,NORMAL
2026-08-19 12:30:58,19.1,83.2,72.8,15593239,88449435,52946,92499,156,450.57,7.0,12279.0,29781.0,31.0,43.0,1754.142857142857,4254.428571428572,4.428571428571429,6.142857142857143,6008.571428571428,10.571428571428571,0,0,0,1,0.25854335438968296,NORMAL
2026-08-19 12:31:04,19.9,84.4,72.8,15669945,88556945,53263,92831,192,482.85,6.0,76706.0,107510.0,317.0,332.0,12784.333333333334,17918.333333333332,52.833333333333336,55.333333333333336,30702.666666666664,108.16666666666669,0,0,0,1,0.21110003408943123,NORMAL
2026-08-19 12:31:11,19.2,83.5,72.8,15678341,88584917,53294,92868,193,473.68,7.0,8396.0,27972.0,31.0,37.0,1199.428571428571,3996.0,4.428571428571429,5.285714285714286,5195.428571428572,9.714285714285715,0,0,0,1,0.2581765598499518,NORMAL
2026-08-19 12:31:17,21.5,83.7,72.8,15683733,88598622,53312,92896,188,453.82,6.0,5392.0,13705.0,18.0,28.0,898.6666666666666,2284.1666666666665,3.0,4.666666666666667,3182.833333333333,7.666666666666667,0,0,0,1,0.2601784983567395,NORMAL
2026-08-19 12:31:24,18.1,83.6,72.8,15689270,88631726,53331,92942,187,449.03,7.0,5537.0,33104.0,19.0,46.0,791.0,4729.142857142857,2.7142857142857144,6.571428571428571,5520.142857142857,9.285714285714285,0,0,0,1,0.2576027971964268,NORMAL
2026-08-19 12:31:30,21.3,83.8,72.8,15694859,88648531,53351,92972,169,461.92,6.0,5589.0,16805.0,20.0,30.0,931.5,2800.833333333333,3.333333333333333,5.0,3732.3333333333335,8.333333333333334,0,0,0,1,0.2608990631251559,NORMAL
2026-08-19 12:31:37,23.8,83.5,72.8,15700555,88659600,53372,93000,169,452.74,7.0,5696.0,11069.0,21.0,28.0,813.7142857142857,1581.2857142857142,3.0,4.0,2395.0,7.0,0,0,0,1,0.25395274908952414,NORMAL
2026-08-19 12:31:43,24.8,83.5,72.8,15707693,88689021,53411,93068,172,459.66,6.0,7138.0,29421.0,39.0,68.0,1189.6666666666667,4903.5,6.5,11.333333333333334,6093.166666666667,17.833333333333336,0,0,0,1,0.251698431855971,NORMAL
2026-08-19 12:31:50,20.4,84.1,72.8,15726486,88707102,53459,93126,173,464.97,7.0,18793.0,18081.0,48.0,58.0,2684.714285714286,2583.0,6.857142857142857,8.285714285714286,5267.714285714286,15.142857142857142,0,0,0,1,0.2606094841950109,NORMAL
2026-08-19 12:31:56,20.7,83.1,72.8,15733021,88731245,53491,93167,173,455.12,6.0,6535.0,24143.0,32.0,41.0,1089.1666666666667,4023.8333333333335,5.333333333333333,6.833333333333333,5113.0,12.166666666666666,0,0,0,1,0.25942547492684886,NORMAL
2026-08-19 12:32:03,18.8,83.2,72.8,15749640,88836095,53568,93256,162,461.19,7.0,16619.0,104850.0,77.0,89.0,2374.1428571428573,14978.57142857143,11.0,12.714285714285714,17352.714285714286,23.714285714285715,0,0,0,1,0.24817119134208143,NORMAL
2026-08-19 12:32:09,15.9,83.4,72.8,15754919,88849702,53584,93281,153,449.82,6.0,5279.0,13607.0,16.0,25.0,879.8333333333334,2267.833333333333,2.6666666666666665,4.166666666666667,3147.666666666667,6.833333333333334,0,0,0,1,0.2611593799874777,NORMAL
2026-08-19 12:32:16,17.0,83.7,72.8,15760533,88869366,53603,93309,150,442.87,7.0,5614.0,19664.0,19.0,28.0,802.0,2809.1428571428573,2.7142857142857144,4.0,3611.142857142857,6.714285714285714,0,0,0,1,0.26191539616558274,NORMAL
2026-08-19 12:32:22,18.3,83.8,72.8,15766450,88890016,53626,93345,150,435.01,6.0,5917.0,20650.0,23.0,36.0,986.1666666666666,3441.6666666666665,3.8333333333333335,6.0,4427.833333333333,9.833333333333334,0,0,0,1,0.25957970673045455,NORMAL
2026-08-19 12:32:29,29.3,84.2,72.8,15771730,88906863,53642,93373,150,444.72,7.0,5280.0,16847.0,16.0,28.0,754.2857142857143,2406.714285714286,2.2857142857142856,4.0,3161.0,6.285714285714286,0,0,0,1,0.24080581051957173,NORMAL
2026-08-19 12:32:35,18.6,84.1,72.8,15777418,88921872,53666,93406,147,455.61,6.0,5688.0,15009.0,24.0,33.0,948.0,2501.5,4.0,5.5,3449.5,9.5,0,0,0,1,0.2612215640971537,NORMAL
2026-08-19 12:32:43,19.6,84.2,72.8,15783647,88947988,53692,93462,147,1289.49,8.0,6229.0,26116.0,26.0,56.0,778.625,3264.5,3.25,7.0,4043.125,10.25,0,0,1,1,0.11915270458218724,NORMAL
2026-08-19 12:32:49,18.4,83.6,72.8,15798322,88982589,53765,93541,154,469.65,6.0,14675.0,34601.0,73.0,79.0,2445.833333333333,5766.833333333333,12.166666666666666,13.166666666666666,8212.666666666666,25.33333333333333,0,0,0,1,0.25448352477697933,NORMAL
2026-08-19 12:32:56,17.5,83.8,72.8,15822936,89012629,53845,93639,157,457.82,7.0,24614.0,30040.0,80.0,98.0,3516.285714285714,4291.428571428572,11.428571428571429,14.0,7807.714285714286,25.42857142857143,0,0,0,1,0.25738331632267797,NORMAL
2026-08-19 12:33:02,22.3,83.4,72.8,15834757,89045516,53879,93691,131,429.56,6.0,11821.0,32887.0,34.0,52.0,1970.1666666666667,5481.166666666667,5.666666666666667,8.666666666666666,7451.333333333334,14.333333333333332,0,0,0,1,0.2505906661060705,NORMAL
2026-08-19 12:33:08,21.4,84.1,72.8,15857649,89087513,53955,93784,135,447.23,6.0,22892.0,41997.0,76.0,93.0,3815.3333333333335,6999.5,12.666666666666666,15.5,10814.833333333334,28.166666666666664,0,0,0,1,0.2483021018770758,NORMAL
2026-08-19 12:33:15,22.8,87.5,72.8,15863103,89103646,53974,93814,135,463.27,7.0,5454.0,16133.0,19.0,30.0,779.1428571428571,2304.714285714286,2.7142857142857144,4.285714285714286,3083.857142857143,7.0,0,0,0,1,0.25242544923325066,NORMAL
2026-08-19 12:33:21,16.0,86.9,72.8,15868819,89127820,53995,93849,133,480.47,6.0,5716.0,24174.0,21.0,35.0,952.6666666666666,4029.0,3.5,5.833333333333333,4981.666666666667,9.333333333333332,0,0,0,1,0.25974301731182614,NORMAL
2026-08-19 12:33:28,20.4,87.0,72.8,15876464,89149905,54030,93891,137,434.92,7.0,7645.0,22085.0,35.0,42.0,1092.142857142857,3155.0,5.0,6.0,4247.142857142857,11.0,0,0,0,1,0.25882938565581604,NORMAL
2026-08-19 12:33:34,16.6,87.1,72.8,15882274,89163853,54053,93924,134,441.77,6.0,5810.0,13948.0,23.0,33.0,968.3333333333334,2324.6666666666665,3.8333333333333335,5.5,3293.0,9.333333333333334,0,0,0,1,0.2590257484562123,NORMAL
2026-08-19 12:33:41,23.6,87.2,72.8,15887747,89181332,54071,93952,130,431.93,7.0,5473.0,17479.0,18.0,28.0,781.8571428571429,2497.0,2.571428571428572,4.0,3278.857142857143,6.571428571428571,0,0,0,1,0.24821566847939253,NORMAL
2026-08-19 12:33:47,17.8,87.2,72.8,15893253,89212939,54089,94007,130,484.2,6.0,5506.0,31607.0,18.0,55.0,917.6666666666666,5267.833333333333,3.0,9.166666666666666,6185.5,12.166666666666666,0,0,0,1,0.25482847851312546,NORMAL
2026-08-19 12:33:54,18.2,86.9,72.8,15900428,89235505,54128,94056,130,450.84,7.0,7175.0,22566.0,39.0,49.0,1025.0,3223.714285714286,5.571428571428571,7.0,4248.714285714286,12.571428571428571,0,0,0,1,0.25950287006782125,NORMAL
2026-08-19 12:34:00,25.4,87.2,72.8,15909213,89257862,54147,94108,130,441.64,6.0,8785.0,22357.0,19.0,52.0,1464.1666666666667,3726.1666666666665,3.1666666666666665,8.666666666666666,5190.333333333333,11.833333333333332,0,0,0,1,0.2461667893625275,NORMAL
2026-08-19 12:34:07,20.1,87.0,72.8,15914990,89283986,54169,94141,123,480.97,7.0,5777.0,26124.0,22.0,33.0,825.2857142857143,3732.0,3.142857142857143,4.714285714285714,4557.285714285715,7.857142857142858,0,0,0,1,0.25689294925839734,NORMAL
2026-08-19 12:34:13,20.7,87.0,72.8,15920509,89295140,54188,94167,122,476.26,6.0,5519.0,11154.0,19.0,26.0,919.8333333333334,1859.0,3.1666666666666665,4.333333333333333,2778.833333333333,7.5,0,0,0,1,0.25549825482505656,NORMAL
2026-08-19 12:34:20,16.1,86.9,72.8,15928553,89319543,54209,94201,123,586.21,7.0,8044.0,24403.0,21.0,34.0,1149.142857142857,3486.1428571428573,3.0,4.857142857142857,4635.285714285715,7.857142857142857,0,0,0,1,0.22594405792191097,NORMAL
2026-08-19 12:34:27,39.8,83.6,72.8,16041815,89478771,54675,94665,184,677.86,7.0,113262.0,159228.0,466.0,464.0,16180.285714285714,22746.85714285714,66.57142857142857,66.28571428571429,38927.142857142855,132.85714285714286,0,0,0,1,0.10343518262004736,NORMAL
